mean,median,std,min,max,range,argmax,argmin,max_abs_diff,mean_abs_diff,sum_abs_diff,energy,number_of_local_maxima,number_of_local_minima,split,label
0.49855384,0.4983022,0.0010770872,0.4969287,0.5015067,0.0045779943,2,19,0.0038149953,0.0012367414,0.023498088,4.9711423,6,7,train,0
0.4980351,0.4981497,0.0013274533,0.4937247,0.5002857,0.0065609813,0,19,0.003050983,0.001019848,0.019377112,4.9608145,5,6,train,0
0.49643296,0.4974627,0.0029203908,0.4862477,0.4996757,0.013428003,4,13,0.011139005,0.002112263,0.040133,4.929084,4,5,train,0
0.49700505,0.4966997,0.0044314666,0.4862477,0.5102037,0.02395603,13,5,0.012512028,0.0036942111,0.07019001,4.940673,4,5,train,0
0.49518162,0.4957842,0.0071904915,0.4714467,0.5102037,0.038757026,9,19,0.022125006,0.0054851584,0.104218006,4.9051304,6,6,train,0
0.49690598,0.4995227,0.006409858,0.4714467,0.5002857,0.028838992,17,3,0.024719,0.003268681,0.06210494,4.9391317,6,5,train,0
0.49941605,0.4996757,0.0010703907,0.4961657,0.5005907,0.004424989,19,0,0.002440989,0.00057015294,0.010832906,4.98835,6,6,train,0
0.5000035,0.4998282,0.0004926866,0.4990647,0.5008957,0.0018309653,16,1,0.0009149909,0.00032920585,0.0062549114,5.000075,5,6,train,0
0.5002704,0.5002857,0.0005102206,0.4995227,0.5012007,0.00167799,18,1,0.001067996,0.00036931352,0.007016957,5.005415,6,7,train,0
0.5005603,0.5005907,0.00052085734,0.4996757,0.5013537,0.00167799,18,0,0.001067996,0.00035320772,0.0067109466,5.011218,6,6,train,0
0.5007739,0.5008197,0.000536326,0.4996757,0.5016587,0.001982987,19,0,0.001067996,0.00042552385,0.008084953,5.015496,6,7,train,0
0.501346,0.5012772,0.00055327965,0.5001327,0.5024217,0.0022889972,16,1,0.001067996,0.00043363008,0.008238971,5.0269623,7,6,train,0
0.50175035,0.5017352,0.0004712009,0.5007437,0.5024217,0.00167799,8,2,0.0009149909,0.00046578833,0.008849978,5.035074,8,6,train,0
0.5019945,0.5019637,0.0004541037,0.5010487,0.5028797,0.0018309951,18,0,0.001067996,0.0004417363,0.00839299,5.0399747,8,5,train,0
0.5022005,0.5021932,0.000384396,0.5015067,0.5028797,0.001372993,14,5,0.001067996,0.000465735,0.008848965,5.0441093,8,7,train,0
0.5022463,0.5022697,0.0004102613,0.5015067,0.5030327,0.0015259981,18,1,0.0010690093,0.00046578833,0.008849978,5.0450306,8,6,train,0
0.5025974,0.5027267,0.00046606065,0.5016587,0.5034897,0.0018309951,16,0,0.0010690093,0.00040957803,0.0077819824,5.0520864,7,6,train,0
0.5027424,0.5027267,0.00047744534,0.5019637,0.5036427,0.0016790032,18,7,0.0010690093,0.00039357887,0.0074779987,5.055002,6,6,train,0
0.5030247,0.5030327,0.00070503424,0.5019637,0.5048637,0.0029000044,19,3,0.0015259981,0.00049010705,0.009312034,5.060686,5,6,train,0
0.5017429,0.5030327,0.0045681386,0.4850267,0.5051687,0.020141989,17,16,0.020141989,0.0036141025,0.06866795,5.0353355,6,7,train,0
0.5016666,0.5031087,0.004604927,0.4850267,0.5051687,0.020141989,13,12,0.020141989,0.0039352053,0.0747689,5.0338106,6,8,train,0
0.5021778,0.5031087,0.005715993,0.4850267,0.5170707,0.032044023,16,8,0.020141989,0.00570205,0.10833895,5.044303,7,7,train,0
0.5009571,0.5021167,0.0064240494,0.4850267,0.5170707,0.032044023,12,4,0.020141989,0.006376574,0.121154904,5.019984,6,6,train,0
0.49958387,0.50097215,0.0073244744,0.4836537,0.5170707,0.033417016,8,16,0.020141989,0.006858363,0.1303089,4.9927516,6,5,train,0
0.5009037,0.5019642,0.0063432516,0.4836537,0.5170707,0.033417016,4,12,0.0152590275,0.0056217313,0.106812894,5.0188947,6,5,train,0
0.50118595,0.5021167,0.0063896035,0.4836537,0.5170707,0.033417016,0,8,0.0152590275,0.004674099,0.08880788,5.0245643,5,5,train,0
0.5007358,0.5031847,0.0053554703,0.4836537,0.5054737,0.021819979,8,4,0.015258998,0.0036460976,0.069275856,5.015301,6,6,train,0
0.50210154,0.5034137,0.004587518,0.4836537,0.5054737,0.021819979,4,0,0.015258998,0.002746778,0.052188784,5.0425386,8,7,train,0
0.5033756,0.5034137,0.0012711443,0.4986067,0.5054737,0.0068669617,0,1,0.0068669617,0.0012128322,0.023043811,5.067772,8,7,train,0
0.50361216,0.50356615,0.0003786928,0.5028797,0.5042527,0.001372993,3,15,0.001067996,0.000554204,0.010529876,5.0725064,9,7,train,0
0.503612,0.5036427,0.00036622048,0.5028797,0.5041007,0.0012210011,1,7,0.001067996,0.0005461605,0.010377049,5.0725045,7,8,train,0
0.50350523,0.5034897,0.00033737696,0.5028797,0.5041007,0.0012210011,6,3,0.001067996,0.0004977992,0.009458184,5.0703526,7,8,train,0
0.50338316,0.5034137,0.00043983906,0.5024217,0.5041007,0.0016790032,2,19,0.0009150505,0.00043358927,0.008238196,5.0678954,7,8,train,0
0.5032686,0.5032612,0.00039035463,0.5024217,0.5039477,0.0015259981,5,15,0.0009150505,0.0004255364,0.008085191,5.06559,8,7,train,0
0.5032229,0.5032612,0.00037019927,0.5024217,0.5039477,0.0015259981,1,11,0.00076299906,0.00041758385,0.0079340935,5.0646687,8,7,train,0
0.5030552,0.5031847,0.0003651694,0.5021167,0.5034897,0.001372993,1,18,0.0009160042,0.0004337367,0.008240998,5.0612917,8,7,train,0
0.5027653,0.5028797,0.000517171,0.5018117,0.5034897,0.00167799,2,18,0.0009160042,0.0004337367,0.008240998,5.0554624,6,6,train,0
0.50236845,0.5021932,0.0007588015,0.5002857,0.5039477,0.0036619902,13,18,0.002135992,0.00069068297,0.013122976,5.047493,5,5,train,0
0.50210893,0.5021167,0.0008081701,0.5002857,0.5039477,0.0036619902,9,14,0.002135992,0.00067463046,0.012817979,5.0422816,5,5,train,0
0.5018724,0.5018877,0.00087978813,0.5002857,0.5039477,0.0036619902,5,10,0.002135992,0.00083526183,0.015869975,5.037534,5,6,train,0
0.50164354,0.5015062,0.0009934508,0.5002857,0.5039477,0.0036619902,1,6,0.002135992,0.0008913655,0.016935945,5.032944,7,7,train,0
0.5010409,0.5012007,0.0013727301,0.4966237,0.5028797,0.0062559843,10,18,0.006102979,0.001316996,0.025022924,5.020876,6,8,train,0
0.5007434,0.5011247,0.002223781,0.4957077,0.5047107,0.009002984,19,17,0.008086979,0.002015785,0.03829992,5.0149765,6,7,train,0
0.50043815,0.50074315,0.0025569736,0.4957077,0.5048637,0.009155989,17,13,0.008086979,0.0030196763,0.05737385,5.008898,7,7,train,0
0.49911833,0.5000567,0.00491503,0.4809067,0.5048637,0.023956984,13,18,0.020599991,0.0052040988,0.09887788,4.9828653,7,8,train,0
0.49885893,0.4994462,0.0049228505,0.4809067,0.5048637,0.023956984,9,14,0.020599991,0.005613782,0.106661856,4.9776897,6,7,train,0
0.49940053,0.5004382,0.004713912,0.4809067,0.5048637,0.023956984,1,6,0.020599991,0.004168203,0.07919586,4.9884624,6,6,train,0
0.50159776,0.5021167,0.0017117448,0.4961657,0.5034897,0.0073239803,18,2,0.004424989,0.0010521004,0.019989908,5.0320663,6,5,train,0
0.5023149,0.5027267,0.0011511453,0.4993697,0.5034897,0.0041199625,14,1,0.0028989613,0.00065046863,0.012358904,5.0464334,7,6,train,0
0.5029025,0.50295615,0.00067778514,0.5013537,0.5041007,0.0027469993,19,1,0.0012210011,0.00043363008,0.008238971,5.0582275,7,7,train,0
0.5032457,0.5032612,0.00048822677,0.5022697,0.5041007,0.0018309951,15,0,0.0009160042,0.00037747307,0.0071719885,5.065131,8,6,train,0
0.5034975,0.5034897,0.0004136586,0.5027267,0.5041007,0.0013740063,11,1,0.0009160042,0.00040973173,0.007784903,5.0701985,8,7,train,0
0.50416887,0.5041007,0.00057795545,0.5030327,0.5053207,0.0022880435,19,9,0.0015250444,0.00054620754,0.0103779435,5.0837326,8,6,train,0
0.50432914,0.5042527,0.0005252323,0.5030327,0.5053207,0.0022880435,15,5,0.0015250444,0.0006185268,0.011752009,5.0869627,8,7,train,0
0.50469536,0.5045577,0.00039770012,0.5041007,0.5054737,0.001372993,18,4,0.0010680556,0.0005462609,0.010378957,5.094351,8,6,train,0
0.50480974,0.5047107,0.0004376996,0.5041007,0.5054737,0.001372993,14,0,0.0010680556,0.0005783188,0.010988057,5.0966616,9,7,train,0
0.5047869,0.5047107,0.0004022941,0.5042527,0.5054737,0.0012210011,10,0,0.001067996,0.0005300578,0.010071099,5.096199,8,7,train,0
0.50478697,0.5048637,0.0005919768,0.5028797,0.5056267,0.0027469993,19,16,0.0019840002,0.0006665305,0.01266408,5.096204,7,7,train,0
0.5051151,0.5051687,0.00077398395,0.5028797,0.5066947,0.0038149953,18,8,0.0019840002,0.0008431579,0.01602,5.1028376,7,7,train,0
0.5051914,0.5051687,0.000793293,0.5028797,0.5066947,0.0038149953,14,4,0.0019840002,0.0008432081,0.016020954,5.10438,7,7,train,0
0.50523716,0.5053972,0.0008785594,0.5028797,0.5066947,0.0038149953,10,0,0.0016780496,0.0007950507,0.015105963,5.105308,6,6,train,0
0.50537455,0.5054737,0.00075109454,0.5039477,0.5066947,0.0027469993,6,14,0.0015259981,0.00072278787,0.01373297,5.1080794,6,6,train,0
0.50400126,0.5053972,0.0046760044,0.4848747,0.5076097,0.02273503,16,17,0.02273503,0.0027305295,0.05188006,5.080782,5,5,train,0
0.5028034,0.50486314,0.0055396534,0.4848747,0.5076097,0.02273503,12,13,0.02273503,0.00445716,0.08468604,5.056838,6,5,train,0
0.50239146,0.5039477,0.0054320944,0.4848747,0.5076097,0.02273503,8,9,0.02273503,0.00482653,0.09170407,5.0485334,6,5,train,0
0.5030781,0.50509214,0.0058857757,0.4848747,0.5095937,0.02471903,13,1,0.02273503,0.0053084306,0.10086018,5.0624433,6,7,train,0
0.50457335,0.50555015,0.0040179887,0.4905197,0.5095937,0.019074023,9,2,0.017090023,0.003172225,0.060272276,5.092208,6,7,train,0
0.5058399,0.5060077,0.0017486353,0.5015067,0.5095937,0.008087039,5,3,0.006103039,0.0012286996,0.023345292,5.1175404,6,8,train,0
0.50627476,0.5060077,0.0011608754,0.5047107,0.5095937,0.004883051,1,4,0.0035090446,0.0007308,0.0138852,5.126309,7,7,train,0
0.50591624,0.5060077,0.00043393197,0.5047107,0.5065417,0.0018310547,3,0,0.0010680556,0.00044973588,0.0085449815,5.1190276,8,8,train,0
0.50596964,0.5060077,0.0003084135,0.5053207,0.5065417,0.0012210011,5,11,0.0009159446,0.0003934691,0.0074759126,5.120106,7,8,train,0
0.5058781,0.5059317,0.00032467354,0.5053207,0.5065417,0.0012210011,1,7,0.0009159446,0.0003775609,0.0071736574,5.1182547,7,7,train,0
0.5058094,0.5057787,0.00031855103,0.5051687,0.5063887,0.0012200475,13,12,0.0012200475,0.00035336142,0.006713867,5.116865,6,7,train,0
0.5057179,0.5056267,0.00029501892,0.5051687,0.5063887,0.0012200475,9,8,0.0012200475,0.0003613202,0.006865084,5.115013,5,6,train,0
0.5055729,0.5056267,0.0003651359,0.5048637,0.5063887,0.0015250444,1,13,0.0012200475,0.0004657946,0.008850098,5.1120815,6,6,train,0
0.5055119,0.5054737,0.00032682216,0.5048637,0.5060837,0.0012200475,4,9,0.0009160042,0.00042568383,0.008087993,5.1108475,5,7,train,0
0.5052906,0.5053207,0.0004982118,0.5042527,0.5060837,0.0018310547,0,16,0.0012210011,0.0005381076,0.010224044,5.106376,6,8,train,0
0.5052295,0.50524473,0.0007276235,0.5039477,0.5068467,0.0028990507,17,18,0.0028990507,0.00079506007,0.015106142,5.1051474,7,8,train,0
0.5049167,0.5047872,0.0011997469,0.5024217,0.5073047,0.004883051,12,14,0.0036620498,0.0014133359,0.026853383,5.0988464,7,6,train,0
0.50426817,0.5039477,0.0013841207,0.5024217,0.5073047,0.004883051,4,6,0.0036620498,0.0013009654,0.024718344,5.085767,7,7,train,0
0.50338316,0.50356615,0.0019814526,0.4975387,0.5073047,0.009766042,0,19,0.0036620498,0.0013330642,0.025328219,5.067971,6,6,train,0
0.5022616,0.5030327,0.0022105293,0.4967757,0.5044057,0.0076299906,2,19,0.0056459904,0.0015820548,0.03005904,5.0454326,7,6,train,0
0.5015367,0.50226915,0.0025978251,0.4955557,0.5045577,0.00900203,16,18,0.008239031,0.003075841,0.058440983,5.030917,7,7,train,0
0.5017046,0.5021167,0.0028280069,0.4955557,0.5063887,0.010833025,19,14,0.008239031,0.0035817372,0.06805301,5.0343094,6,7,train,0
0.5017428,0.50226915,0.0030822365,0.4954027,0.5063887,0.01098603,15,16,0.01098603,0.0041518966,0.07888603,5.0351057,6,7,train,0
0.50273454,0.5036422,0.002970265,0.4954027,0.5063887,0.01098603,11,12,0.01098603,0.0035335328,0.06713712,5.0550175,6,6,train,0
0.5031619,0.5044817,0.0029983227,0.4954027,0.5063887,0.01098603,7,8,0.01098603,0.0029794762,0.056610048,5.0636168,5,5,train,0
0.50397825,0.5047107,0.002416308,0.4954027,0.5063887,0.01098603,3,4,0.01098603,0.0021523174,0.04089403,5.079998,6,6,train,0
0.50424534,0.5050162,0.0023651253,0.4954027,0.5063887,0.01098603,5,0,0.0056459904,0.0013009969,0.02471894,5.0853786,7,6,train,0
0.50513035,0.5051687,0.0007252369,0.5027267,0.5063887,0.0036620498,1,0,0.0036620498,0.0006745238,0.012815952,5.1031446,7,5,train,0
0.5053593,0.5054737,0.00047732046,0.5044057,0.5062367,0.0018309951,17,3,0.001067996,0.000449579,0.008542001,5.107765,7,6,train,0
0.5056187,0.5056267,0.00043810715,0.5047107,0.5063887,0.0016780496,17,3,0.001067996,0.00040127416,0.007624209,5.1130085,7,7,train,0
0.50586283,0.5059317,0.00046134857,0.5048637,0.5065417,0.0016780496,16,1,0.001067996,0.00032906784,0.006252289,5.117948,7,6,train,0
0.506023,0.5060077,0.00043523347,0.5051687,0.5069997,0.0018309951,18,3,0.0012210011,0.00037727857,0.007168293,5.121189,7,6,train,0
0.50622135,0.5061602,0.00043668877,0.5051687,0.5069997,0.0018309951,14,0,0.0012210011,0.00051391125,0.009764314,5.125205,8,7,train,0
0.5064274,0.5064652,0.0004285751,0.5057787,0.5071517,0.0013730526,17,11,0.0012210011,0.0004737534,0.009001315,5.1293774,7,6,train,0
0.5065113,0.5066182,0.0004438625,0.5057787,0.5071517,0.0013730526,13,7,0.0013730526,0.00051401166,0.009766221,5.131077,5,6,train,0
0.5066258,0.5066947,0.00048611924,0.5057787,0.5073047,0.0015260577,19,3,0.0013730526,0.0005299637,0.010069311,5.1333976,6,6,train,0
0.5068089,0.5069232,0.0004203314,0.5057787,0.5073047,0.0015260577,15,1,0.0013730526,0.0004014906,0.0076283216,5.1371074,6,5,train,0
0.50689274,0.5069997,0.00037411327,0.5057787,0.5074577,0.0016790032,16,6,0.0013730526,0.00036132964,0.006865263,5.1388083,6,6,train,0
0.50696146,0.5069997,0.000498929,0.5057787,0.5082207,0.0024420023,17,2,0.0013730526,0.0005060058,0.00961411,5.140202,6,5,train,0
0.50709885,0.50707567,0.00051132904,0.5059317,0.5082207,0.0022889972,13,17,0.0018309951,0.00063452596,0.012055993,5.142989,6,5,train,0
0.5071827,0.5073047,0.00054722565,0.5059317,0.5082207,0.0022889972,9,13,0.0018309951,0.0007228883,0.013734877,5.1446915,6,7,train,0
0.50634354,0.5073047,0.0037610068,0.4902147,0.5082207,0.018005967,1,18,0.016784966,0.0025378403,0.048218966,5.1279583,7,7,train,0
0.50646555,0.5071522,0.003967192,0.4902147,0.5114247,0.021210015,15,10,0.016784966,0.0030518488,0.057985127,5.130461,7,7,train,0
0.50513023,0.5064652,0.007094157,0.4847217,0.5126457,0.027924031,19,16,0.02227801,0.0068103294,0.12939626,5.1041374,6,7,train,0
0.50416136,0.5062362,0.007365849,0.4847217,0.5126457,0.027924031,15,12,0.02227801,0.008047016,0.1528933,5.0846586,7,6,train,0
0.50433683,0.5065417,0.0074225306,0.4847217,0.5126457,0.027924031,11,8,0.021209985,0.0066736466,0.12679929,5.0882144,6,6,train,0
0.50535166,0.5073047,0.006005757,0.4847217,0.5126457,0.027924031,7,4,0.021209985,0.0050112293,0.09521335,5.108327,7,7,train,0
0.50678587,0.5076097,0.0032098687,0.4929617,0.5080677,0.015106022,7,0,0.013122022,0.0012527516,0.02380228,5.136844,8,7,train,0
0.5076709,0.5076097,0.0003286825,0.5069997,0.5080677,0.0010680556,3,15,0.0009160042,0.0004738036,0.009002268,5.1545963,7,7,train,0
0.5073275,0.5073047,0.00039281364,0.5063887,0.5080677,0.0016790032,5,16,0.0009150505,0.00033712387,0.0064053535,5.147627,6,6,train,0
0.50713676,0.5071517,0.00049188157,0.5060837,0.5080677,0.0019840002,1,19,0.0006109476,0.00025690542,0.004881203,5.1437593,5,5,train,0
0.50696886,0.5069997,0.00039082134,0.5060837,0.5076097,0.0015259981,0,15,0.001067996,0.00036932292,0.0070171356,5.140353,5,6,train,0
0.50670946,0.50677073,0.00034761286,0.5059317,0.5073047,0.0013730526,10,18,0.001067996,0.0004416359,0.008391082,5.135093,6,7,train,0
0.506534,0.5065417,0.00042197754,0.5057787,0.5073047,0.0015260577,6,16,0.001067996,0.00050585833,0.009611309,5.1315384,7,9,train,0
0.505878,0.5060077,0.0009145402,0.5041007,0.5069997,0.002898991,3,18,0.0022890568,0.00084323005,0.01602137,5.118267,7,8,train,0
0.50545835,0.5058552,0.0010515559,0.5027267,0.5068467,0.004120052,1,16,0.0024420023,0.0011484434,0.021820426,5.1097856,8,7,train,0
0.505115,0.5051687,0.0009857216,0.5027267,0.5065417,0.003815055,6,12,0.0024420023,0.0012288062,0.023347318,5.102843,7,7,train,0
0.5048785,0.5049397,0.00097230327,0.5027267,0.5065417,0.003815055,2,8,0.0024420023,0.0014136339,0.026859045,5.0980654,7,7,train,0
0.5044131,0.5045577,0.0011765717,0.5015067,0.5062367,0.004729986,6,18,0.0024420023,0.0012368403,0.023499966,5.0886803,5,6,train,0
0.50478697,0.5043292,0.0016733477,0.5015067,0.5080677,0.006561041,15,10,0.0042729974,0.0015821677,0.030061185,5.0962543,6,5,train,0
0.5044208,0.5039477,0.001899158,0.5015067,0.5080677,0.006561041,11,6,0.0042729974,0.0017267936,0.03280908,5.088878,5,4,train,0
0.50283384,0.5042527,0.005146411,0.4831957,0.5080677,0.024872035,0,15,0.021667987,0.004369096,0.08301282,5.057369,5,6,train,0
0.50275004,0.5047107,0.0050144624,0.4831957,0.5077627,0.024566978,5,11,0.021667987,0.00372652,0.07080388,5.055654,5,5,train,0
0.5037571,0.5053972,0.005074802,0.4831957,0.5062367,0.02304098,17,3,0.021667987,0.0026020564,0.049439073,5.075939,6,6,train,0
0.5055881,0.5057027,0.00056034036,0.5045577,0.5063887,0.0018309951,16,2,0.00076299906,0.00039338437,0.0074743032,5.112393,7,7,train,0
0.50635105,0.5063887,0.00038561516,0.5054737,0.5071517,0.0016780496,15,0,0.0009150505,0.0003532234,0.0067112446,5.127829,7,7,train,0
0.50660276,0.5065417,0.0002912108,0.5062367,0.5073047,0.0010680556,14,1,0.0009160042,0.00032136627,0.0061059594,5.1329284,6,7,train,0
0.50666386,0.5065417,0.00029598843,0.5062367,0.5073047,0.0010680556,10,2,0.0009160042,0.00037767072,0.0071757436,5.1341653,6,7,train,0
0.5068164,0.5066947,0.0003695033,0.5063887,0.5076097,0.0012210011,18,1,0.0009160042,0.00050609675,0.0096158385,5.1372604,7,7,train,0
0.5069386,0.5069232,0.00039028176,0.5063887,0.5076097,0.0012210011,14,0,0.0009150505,0.00049794663,0.009460986,5.139737,7,7,train,0
0.5071446,0.5071517,0.0004978509,0.5063887,0.5086777,0.0022889972,19,16,0.0019830465,0.0005781274,0.010984421,5.143916,6,7,train,0
0.5071063,0.5071517,0.00054613996,0.5060837,0.5086777,0.0025939941,15,16,0.0025939941,0.0006985978,0.013273358,5.1431427,6,7,train,0
0.5071062,0.5071517,0.0005690993,0.5060837,0.5086777,0.0025939941,7,8,0.0025939941,0.0007067417,0.013428092,5.143142,6,8,train,0
0.50732744,0.5071517,0.00084167987,0.5060837,0.5094407,0.0033569932,17,4,0.0025939941,0.0009074776,0.017242074,5.147639,8,8,train,0
0.5070835,0.50722826,0.0017593781,0.5002857,0.5094407,0.009155035,13,17,0.008545041,0.0015419502,0.029297054,5.1427336,7,7,train,0
0.50703764,0.5073047,0.0018232987,0.5002857,0.5094407,0.009155035,9,13,0.008545041,0.0017265929,0.032805264,5.1418104,6,7,train,0
0.5048557,0.5069232,0.006098203,0.4873157,0.5094407,0.022125006,1,18,0.021667004,0.006015116,0.1142872,5.098328,6,7,train,0
0.5036884,0.5054737,0.005949136,0.4873157,0.5089827,0.021667004,13,14,0.021667004,0.0062640593,0.119017124,5.0747476,6,7,train,0
0.5038868,0.5054737,0.005874949,0.4873157,0.5089827,0.021667004,9,10,0.021667004,0.0056697945,0.1077261,5.0787272,6,5,train,0
0.5040928,0.5058552,0.005960961,0.4873157,0.5089827,0.021667004,5,6,0.021667004,0.0055333124,0.10513294,5.0829015,5,6,train,0
0.5073277,0.5073047,0.0003137787,0.5068467,0.5077627,0.0009159446,1,19,0.00076299906,0.00032931252,0.006256938,5.1476283,7,6,train,0
0.5068623,0.5069997,0.00041469754,0.5059317,0.5076097,0.0016780496,2,17,0.0010680556,0.0004737032,0.009000361,5.13819,7,6,train,0
0.5066792,0.5066947,0.00038867438,0.5059317,0.5073047,0.0013730526,5,13,0.0010680556,0.00044154807,0.008389413,5.1344786,7,6,train,0
0.5065877,0.5066182,0.0003922731,0.5059317,0.5073047,0.0013730526,1,9,0.0010680556,0.00051390496,0.0097641945,5.1326237,7,7,train,0
0.50633574,0.5063887,0.0004131192,0.5053207,0.5069997,0.0016789436,0,19,0.001067996,0.00047384438,0.009003043,5.127521,6,7,train,0
0.5061526,0.5062367,0.00048361783,0.5048637,0.5069997,0.002135992,5,17,0.001372993,0.000481891,0.009155929,5.123814,6,7,train,0
0.5054126,0.5057027,0.0010397666,0.5033377,0.5066947,0.0033569932,14,17,0.0015259981,0.0007548489,0.014342129,5.108858,6,5,train,0
0.5053364,0.50547373,0.0010991348,0.5033377,0.5073047,0.0039670467,16,13,0.0039670467,0.0010199014,0.019378126,5.107321,6,5,train,0
0.50407743,0.5041767,0.002514826,0.4976917,0.5091357,0.011444032,17,16,0.011444032,0.0023289009,0.044249117,5.082007,6,6,train,0
0.5029483,0.5041767,0.0051348647,0.4839587,0.5091357,0.025177032,13,16,0.019073993,0.004288576,0.08148295,5.0596666,5,5,train,0
0.5010486,0.5034137,0.0062496755,0.4839587,0.5091357,0.025177032,9,12,0.019073993,0.0060392525,0.114745796,5.0217752,5,6,train,0
0.500713,0.5025747,0.0060514845,0.4839587,0.5091357,0.025177032,5,8,0.019073993,0.006191784,0.11764389,5.0150027,6,5,train,0
0.5001561,0.5005147,0.0059203748,0.4839587,0.5091357,0.025177032,1,4,0.019073993,0.0064567863,0.122678936,5.0038233,6,5,train,0
0.5018116,0.5029557,0.0044514434,0.4848747,0.5060837,0.021209031,16,0,0.016783983,0.0029552092,0.056148976,5.0366936,6,5,train,0
0.5034899,0.5039477,0.0018336154,0.4995227,0.5060837,0.006561041,12,5,0.0051879883,0.0016222063,0.03082192,5.0701113,6,6,train,0
0.50374186,0.5046342,0.0018590372,0.4995227,0.5060837,0.006561041,8,1,0.0051879883,0.001373313,0.026092947,5.075186,6,7,train,0
0.5044819,0.5047872,0.0010310512,0.5013537,0.5060837,0.004730046,4,3,0.004730046,0.0008192627,0.015565991,5.090061,7,6,train,0
0.5049778,0.5049397,0.00042583325,0.5039477,0.5059317,0.0019840002,19,3,0.0009160042,0.00036152726,0.006869018,5.1000557,7,7,train,0
0.50524485,0.5051687,0.00047638494,0.5044057,0.5060837,0.0016780496,16,6,0.0009149909,0.000265065,0.005036235,5.105452,7,6,train,0
0.50545084,0.5053972,0.00040155178,0.5048637,0.5060837,0.0012200475,8,5,0.001067996,0.0004094902,0.0077803135,5.1096144,7,7,train,0
0.50555,0.5056267,0.0003874161,0.5048637,0.5060837,0.0012200475,4,1,0.001067996,0.00043358927,0.008238196,5.111621,6,6,train,0
0.5055958,0.5056267,0.0003692679,0.5048637,0.5060837,0.0012200475,0,4,0.001067996,0.00043358927,0.008238196,5.1125455,6,7,train,0
0.50558054,0.5056267,0.00035481766,0.5048637,0.5060837,0.0012200475,5,0,0.0009150505,0.00036932607,0.007017195,5.112237,6,7,train,0
0.50568736,0.5057787,0.00037180484,0.5051687,0.5065417,0.0013730526,19,0,0.0009150505,0.00037732878,0.0071692467,5.1143966,5,6,train,0
0.50579417,0.5057787,0.000354141,0.5051687,0.5065417,0.0013730526,15,3,0.0009150505,0.00034512344,0.0065573454,5.1165566,5,7,train,0
0.50589323,0.5059317,0.00036053534,0.5051687,0.5065417,0.0013730526,11,1,0.0009150505,0.00036913157,0.0070134997,5.118562,6,7,train,0
0.50592375,0.5059317,0.00043541475,0.5048637,0.5065417,0.0016780496,3,13,0.0016780496,0.0005539216,0.010524511,5.1191807,8,7,train,0
0.5059848,0.5060077,0.0004129567,0.5048637,0.5065417,0.0016780496,4,5,0.0016780496,0.00055396557,0.010525346,5.1204143,8,8,train,0
0.5060153,0.5060077,0.0006554173,0.5048637,0.5077627,0.002898991,17,1,0.0024419427,0.0007388435,0.014038026,5.121038,7,7,train,0
0.5039247,0.5056262,0.006099251,0.4793807,0.5105087,0.03112802,15,17,0.025177032,0.004119898,0.078278065,5.079547,5,5,train,0
0.5021166,0.5049397,0.008338255,0.4769397,0.5105087,0.033569008,11,18,0.027923971,0.0071396767,0.13565385,5.0438128,5,5,train,0
0.50226915,0.5047872,0.008293456,0.4769397,0.5080677,0.03112802,8,6,0.027923971,0.006874585,0.13061711,5.0468645,6,6,train,0
0.5057026,0.5059317,0.0014342356,0.5018117,0.5080677,0.006256044,0,5,0.0038149953,0.0013492703,0.025636137,5.1147428,6,7,train,0
0.5054051,0.5056267,0.0012409942,0.5018117,0.5080677,0.006256044,3,1,0.0038149953,0.0010039053,0.019074202,5.108717,7,8,train,0
0.50555015,0.5056267,0.0003219121,0.5048637,0.5059317,0.001067996,0,19,0.0009160042,0.00036147394,0.006868005,5.111621,7,6,train,0
0.50542045,0.5054737,0.0003282463,0.5048637,0.5059317,0.001067996,0,15,0.0009160042,0.00037747307,0.0071719885,5.1089993,6,6,train,0
0.5053059,0.50524473,0.00033050778,0.5045577,0.5059317,0.0013739467,6,18,0.0009160042,0.0003533677,0.0067139864,5.1066847,7,6,train,0
0.5052067,0.5051687,0.00036076197,0.5045577,0.5059317,0.0013739467,2,14,0.0009160042,0.00039351927,0.0074768662,5.10468,7,6,train,0
0.50500834,0.5051687,0.00036900424,0.5044057,0.5057787,0.001372993,0,17,0.00076299906,0.0003212063,0.0061029196,5.100671,5,7,train,0
0.5048939,0.5048637,0.00032595423,0.5044057,0.5054737,0.001067996,3,13,0.00076299906,0.00032130667,0.006104827,5.098358,5,7,train,0
0.5047107,0.5045577,0.00037068635,0.5041007,0.5053207,0.0012200475,1,16,0.00076299906,0.00032926234,0.0062559843,5.0946603,5,6,train,0
0.5044512,0.5045577,0.0004876145,0.5033377,0.5051687,0.0018309951,0,17,0.0009149909,0.00037741975,0.007170975,5.0894265,4,6,train,0
0.5041995,0.5042527,0.0004997721,0.5033377,0.5051687,0.0018309951,5,13,0.0009149909,0.0003773727,0.007170081,5.0843472,4,6,train,0
0.50284904,0.5028797,0.000917576,0.5010487,0.5042527,0.003203988,2,17,0.00167799,0.00060231437,0.011443973,5.05716,6,6,train,0
0.50255907,0.5027267,0.00087644137,0.5010487,0.5041007,0.0030519962,1,13,0.002135992,0.0006746273,0.012817919,5.0513287,6,6,train,0
