value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.49618250 0.52300932 0.55010677 0.57761334 0.60483318 0.63070146 0.64569277 0.61808299 0.59242716 0.56615548 0.53958836 0.51263932 0.49439395 0.49439395 0.49439395 0.49442100 0.49470312 0.49440354 0.49439395 0.49439395,0,8228,20,1,20
0.49978818 0.49978818 0.50220049 0.50561605 0.50936439 0.51253831 0.51888348 0.52564934 0.53674656 0.55039370 0.57293683 0.60183319 0.63611168 0.65609714 0.64637077 0.61461326 0.58326227 0.55924892 0.54195471 0.52905929,0,8228,20,2,20
0.49836365 0.49920608 0.49950528 0.49948009 0.52399014 0.57017479 0.61724152 0.59316735 0.54663020 0.49881693 0.49836365 0.49836365 0.49836365 0.49836365 0.49836365 0.49836365 0.49836365 0.49836365 0.49836365 0.49836365,0,8229,20,0,20
0.50474871 0.50474871 0.50474871 0.50474871 0.50502273 0.50705005 0.50868528 0.51107671 0.51305556 0.51909202 0.52891953 0.55135328 0.59331088 0.61990879 0.57797654 0.54257609 0.52520998 0.51657529 0.51292086 0.51049018,0,8229,20,1,20
0.50739166 0.51013548 0.51379942 0.52207824 0.53514763 0.55368000 0.57937447 0.60595822 0.61425816 0.59415215 0.56664185 0.54478946 0.53033864 0.52030899 0.51360880 0.50850003 0.50519323 0.50329496 0.50274182 0.50159058,0,8229,20,2,20
0.50067674 0.50078785 0.50100729 0.50190399 0.50230407 0.50187961 0.50229715 0.50164266 0.50059137 0.50028779 0.50028779 0.50028779 0.52840423 0.60950116 0.69033294 0.63092238 0.54980005 0.50028779 0.50028779 0.50028779,0,8230,20,0,20
0.49494846 0.49622341 0.49456259 0.49456259 0.49456259 0.52324788 0.55582527 0.58896980 0.62120623 0.65346824 0.67342636 0.63889149 0.60769620 0.57592210 0.54453302 0.51293616 0.49635703 0.49560098 0.49456259 0.49456259,0,8230,20,1,20
0.50112296 0.50118897 0.50161484 0.50482637 0.50815446 0.51789466 0.53858265 0.57705830 0.62494317 0.66237607 0.66784518 0.63654589 0.58760834 0.54449954 0.51859872 0.50876891 0.50335315 0.50217320 0.50112296 0.50120525,0,8230,20,2,20
0.49987956 0.50660102 0.52506319 0.55008140 0.57848209 0.60562699 0.62767168 0.64271337 0.64478231 0.63496079 0.61403411 0.58847075 0.56042307 0.53434479 0.51393524 0.50184823 0.50059806 0.50044750 0.50106696 0.50071907,0,8232,20,0,20
0.50543184 0.50541949 0.50682301 0.51660301 0.54699520 0.60095650 0.64529967 0.63650737 0.58302770 0.53472750 0.51161669 0.50604698 0.50481364 0.50488766 0.50498980 0.50543991 0.50478986 0.50478986 0.50478986 0.50478986,0,8232,20,1,20
0.49804133 0.50198665 0.50560816 0.51028194 0.51760420 0.52951987 0.54464071 0.56410256 0.58886062 0.61949688 0.64281737 0.64403055 0.62263668 0.59203217 0.56431920 0.54096215 0.52578948 0.51604378 0.50989365 0.50483860,0,8232,20,2,20
0.51739957 0.52638034 0.54214306 0.56632264 0.60686113 0.64925327 0.64918038 0.60618690 0.56593814 0.54192569 0.52693274 0.51851283 0.51232872 0.50878911 0.50651495 0.50467430 0.50114045 0.49981242 0.49940777 0.50007289,0,8233,20,0,20
0.50297078 0.50297078 0.50297078 0.50297078 0.50297078 0.50368706 0.51304517 0.54290225 0.59782672 0.63988212 0.62843160 0.57268860 0.52734233 0.50668816 0.50297078 0.50297078 0.50297078 0.50297078 0.50300389 0.50341207,0,8233,20,1,20
0.50590535 0.50920799 0.51522316 0.52430279 0.53807011 0.56173334 0.59866049 0.63831861 0.63441163 0.59316313 0.55760504 0.53500714 0.52163580 0.51294068 0.50839962 0.50462427 0.50294850 0.50027175 0.49949244 0.49890405,0,8233,20,2,20
0.49780004 0.49780004 0.49780004 0.49780004 0.49781662 0.49780004 0.49780004 0.49780004 0.49780004 0.52494276 0.55183589 0.57936052 0.60730072 0.62353170 0.59712178 0.56941988 0.54185723 0.51498347 0.49828685 0.49873012,0,8234,20,0,20
0.49742973 0.50012208 0.50686453 0.52016178 0.54252106 0.57454616 0.61056463 0.63556379 0.63851196 0.61586019 0.58074599 0.54615610 0.52156721 0.50811478 0.50121548 0.49812683 0.49669535 0.49700454 0.49757636 0.49748831,0,8234,20,1,20
0.50641114 0.50713704 0.50721916 0.50872800 0.50919579 0.51003484 0.51115563 0.51409217 0.51808769 0.52319021 0.53155674 0.54691708 0.57388141 0.61580483 0.64942862 0.62948402 0.58699716 0.55564010 0.53797466 0.52622432,0,8234,20,2,20
0.50355524 0.50978281 0.52091598 0.53712644 0.56130071 0.59010851 0.62099540 0.64529349 0.66034069 0.65758742 0.64121622 0.61424165 0.58494650 0.55571155 0.53117046 0.51535303 0.50568614 0.50145973 0.49970411 0.49970411,0,8235,20,0,20
0.50230172 0.50230172 0.50282232 0.50599563 0.51517160 0.53343227 0.56449359 0.60368925 0.63526572 0.64292962 0.62103286 0.58342867 0.54722435 0.52324864 0.50922174 0.50382835 0.50230172 0.50230172 0.50230172 0.50230172,0,8235,20,1,20
0.50354141 0.50354241 0.51309607 0.53344089 0.55366354 0.57491027 0.59607721 0.61769559 0.63643919 0.65909151 0.63872796 0.61900068 0.59703235 0.57604158 0.55445866 0.53416798 0.51427417 0.50385680 0.50381934 0.50354141,0,8235,20,2,20
0.50619369 0.50848884 0.51029591 0.51469334 0.51853628 0.52798781 0.54621120 0.58779790 0.63867684 0.61340119 0.56185014 0.53444839 0.52038316 0.51331523 0.51061102 0.50865574 0.50753106 0.50565921 0.50428146 0.50391617,0,8236,20,0,20
0.49822068 0.49995133 0.53114042 0.58605810 0.63298574 0.65069592 0.62707205 0.57570624 0.52349906 0.49822068 0.49868255 0.49844252 0.49822068 0.49822068 0.49822068 0.49867249 0.49868145 0.49902550 0.49892002 0.49905175,0,8236,20,1,20
0.50112260 0.50165989 0.50111399 0.50217597 0.50473047 0.55962497 0.61516499 0.64234894 0.58764598 0.53225513 0.50168604 0.50236577 0.50101320 0.50089432 0.50089432 0.50089432 0.50099716 0.50089432 0.50118317 0.50089432,0,8236,20,2,20
0.49778713 0.49778713 0.49778713 0.49814964 0.49832794 0.49781613 0.49793635 0.49874016 0.49842475 0.49796154 0.50088567 0.55413655 0.61238426 0.61088136 0.55113187 0.50154670 0.49964612 0.49958467 0.49888632 0.49778713,0,8237,20,0,20
0.49844788 0.49844788 0.49883838 0.49909686 0.49939184 0.49898437 0.50037626 0.50646202 0.52504299 0.56302278 0.60607810 0.62092399 0.59152126 0.54621263 0.51496472 0.50228608 0.49950860 0.49844788 0.49844788 0.49844788,0,8237,20,1,20
0.49993868 0.49990359 0.49990359 0.49990359 0.49990359 0.49990359 0.49990359 0.49990359 0.49990359 0.50086437 0.50828934 0.52687565 0.56135959 0.59829926 0.60818517 0.58323957 0.54354760 0.51643246 0.50447041 0.50113233,0,8237,20,2,20
0.49784310 0.50324848 0.53319246 0.57606714 0.61506181 0.63418704 0.62277375 0.58676701 0.54068033 0.50570794 0.49733902 0.49789515 0.49876956 0.49898144 0.49733902 0.49733902 0.49733902 0.49733902 0.49733902 0.49733902,0,8238,20,0,20
0.54857703 0.56631262 0.58864396 0.61322938 0.63139242 0.63160302 0.61524040 0.59004690 0.56845105 0.54903757 0.53546921 0.52489431 0.51761706 0.51260248 0.50869982 0.50691166 0.50518367 0.50314776 0.50178611 0.49995856,0,8238,20,1,20
0.50017326 0.50017326 0.50018066 0.50017326 0.50017326 0.50017326 0.50017326 0.51022925 0.53231857 0.56440260 0.59606956 0.62291774 0.63734402 0.63869637 0.62279733 0.59751699 0.56490080 0.53582220 0.51113701 0.50082897,0,8238,20,2,20
0.50229505 0.50173125 0.50173125 0.53058165 0.58279172 0.63452317 0.64844528 0.59758124 0.54589013 0.50223340 0.50205092 0.50266874 0.50299237 0.50253769 0.50213998 0.50173125 0.50173125 0.50173125 0.50173125 0.50173125,0,8239,20,0,20
0.53766524 0.55985545 0.58566066 0.61396815 0.63670322 0.65601065 0.66265479 0.65772633 0.63861070 0.61645647 0.59128807 0.56708622 0.54304457 0.52569111 0.51278491 0.50546822 0.49884340 0.49623303 0.49532730 0.49553056,0,8239,20,1,20
0.55663536 0.57668150 0.59657717 0.61677334 0.63793086 0.64445935 0.62498089 0.60382384 0.58483170 0.56404847 0.54449316 0.52397864 0.50438606 0.49900059 0.49900059 0.49900059 0.49900059 0.49900059 0.49900059 0.49900059,0,8239,20,2,20
0.53476790 0.54857668 0.56620090 0.59033846 0.61917956 0.64353194 0.65000770 0.63293150 0.60530827 0.57803816 0.55607681 0.54126028 0.52971994 0.52150072 0.51563229 0.51196388 0.50887540 0.50476219 0.50232771 0.50113578,0,8240,20,0,20
0.50156161 0.50458252 0.51049669 0.52259909 0.54349839 0.57505777 0.60835829 0.63624120 0.64821464 0.64095914 0.61655406 0.58448803 0.55400131 0.53007056 0.51438786 0.50696642 0.50325210 0.50079083 0.49964082 0.49964082,0,8240,20,1,20
0.51760794 0.52613119 0.53851732 0.55698089 0.58376694 0.62101716 0.65236016 0.64905925 0.61360235 0.57798981 0.55206824 0.53614660 0.52504165 0.51667362 0.51125173 0.50867366 0.50681179 0.50428211 0.50129955 0.50129955,0,8240,20,2,20
0.49553710 0.49553710 0.49553710 0.49578539 0.49559003 0.49580927 0.49553710 0.49734509 0.51925417 0.54178063 0.56455541 0.58700763 0.58340781 0.56009949 0.53809944 0.51590278 0.49625394 0.49606143 0.49597520 0.49553710,0,8242,20,0,20
0.50161420 0.50346072 0.50669411 0.51075574 0.51535303 0.52294423 0.53414403 0.55105705 0.57137121 0.58492489 0.58031082 0.56140124 0.54277998 0.52898317 0.51979520 0.51337013 0.50937900 0.50610165 0.50432669 0.50215127,0,8242,20,1,20
0.49409969 0.49658293 0.49927835 0.50349460 0.50827769 0.51578345 0.52539283 0.53827716 0.55444878 0.57263097 0.58557652 0.58666733 0.57441693 0.55751611 0.54103373 0.52763912 0.51710840 0.50996739 0.50467509 0.50056451,0,8242,20,2,20
0.50166349 0.50446655 0.50741060 0.51363024 0.52403007 0.54108362 0.56531098 0.59395010 0.62541933 0.65047757 0.66652940 0.66830480 0.65847150 0.63731140 0.61113349 0.58167582 0.55636721 0.53434779 0.51950611 0.50943363,0,8243,20,0,20
0.52759258 0.54022009 0.56182560 0.59520254 0.64144593 0.66373861 0.63516675 0.59026333 0.55824289 0.53904874 0.52748594 0.52043249 0.51569351 0.51109551 0.50790525 0.50543555 0.50444142 0.50337088 0.50186541 0.50178256,0,8243,20,1,20
0.50576810 0.51076953 0.51691041 0.52767329 0.54013938 0.55664016 0.57821299 0.60668819 0.63740367 0.66136581 0.66370178 0.64545086 0.61560032 0.58595220 0.56006466 0.54136729 0.52791290 0.51869491 0.50952834 0.50541281,0,8243,20,2,20
0.50020988 0.50500130 0.51676549 0.53922145 0.57227396 0.60625647 0.62692219 0.62238802 0.59546363 0.55948788 0.52934713 0.51149959 0.50237215 0.49926784 0.49879743 0.49930772 0.49907505 0.49879743 0.49879743 0.49879743,0,8244,20,0,20
0.51581570 0.52986407 0.54832358 0.56994543 0.59056319 0.60922883 0.62078105 0.62536074 0.61939303 0.60638415 0.58676638 0.56506791 0.54501967 0.52815090 0.51517696 0.50569649 0.49922964 0.49666128 0.49616920 0.49599512,0,8244,20,1,20
0.50469083 0.50546802 0.50417732 0.50423995 0.50417732 0.50510547 0.50745033 0.51834130 0.54879914 0.60130060 0.64539160 0.64273748 0.59562335 0.54534678 0.51542188 0.50524118 0.50417732 0.50417732 0.50499549 0.50617136,0,8244,20,2,20
0.50038651 0.50044051 0.50070146 0.50449433 0.51053364 0.53005835 0.56410455 0.61025877 0.64440571 0.64937092 0.62051937 0.57615855 0.53680519 0.51435725 0.50481925 0.50209113 0.50038651 0.50038651 0.50061470 0.50148534,0,8245,20,0,20
0.49979102 0.49987960 0.50182030 0.50121669 0.50221636 0.50183874 0.50517714 0.50705827 0.50929345 0.51156433 0.51804819 0.53073136 0.55844214 0.61016904 0.65373139 0.60085821 0.55184885 0.52818074 0.51650070 0.51070890,0,8245,20,1,20
0.49650119 0.49905424 0.51374006 0.54023769 0.57244440 0.60604471 0.63410320 0.65050725 0.65324816 0.64148831 0.61800441 0.58654632 0.55187189 0.52172284 0.50293932 0.49812994 0.49856914 0.49742738 0.49719509 0.49694354,0,8245,20,2,20
0.49992375 0.50073198 0.50099792 0.50198002 0.50371029 0.50498431 0.50866478 0.51032842 0.51756060 0.52986322 0.55675376 0.60184623 0.61739234 0.57432009 0.53934040 0.52191241 0.51342015 0.50835658 0.50553182 0.50326181,0,8246,20,0,20
0.49880830 0.49880830 0.49911408 0.50011242 0.50048841 0.50127116 0.50186645 0.50734229 0.51585206 0.53257767 0.55258837 0.57647945 0.59909131 0.61598968 0.62238071 0.61566675 0.59847690 0.57531083 0.55171127 0.53200077,0,8246,20,1,20
0.50090893 0.50117166 0.50067682 0.50093644 0.50111651 0.50214315 0.50592897 0.52097271 0.54458599 0.57228056 0.59575691 0.60977831 0.61146142 0.60208544 0.58178945 0.55656435 0.53099417 0.51233581 0.50262406 0.50160375,0,8246,20,2,20
0.50080587 0.50080587 0.50144271 0.50171842 0.50163490 0.50183125 0.50210148 0.50318770 0.50238961 0.50291103 0.50321558 0.51212687 0.54243182 0.59633764 0.64066694 0.62875271 0.57573458 0.52831199 0.50723444 0.50203252,0,8247,20,0,20
0.51786054 0.52494814 0.53543296 0.54797907 0.56631882 0.59035525 0.61946955 0.64230417 0.64645778 0.62762997 0.59927575 0.57232635 0.55116120 0.53710499 0.52694585 0.52091228 0.51445714 0.50904810 0.50437799 0.50348397,0,8247,20,1,20
0.50223720 0.50224059 0.50223720 0.50223720 0.50282436 0.52528249 0.56523093 0.60745330 0.63567299 0.63908031 0.61525761 0.57388697 0.53117016 0.50558704 0.50225492 0.50223720 0.50228199 0.50223720 0.50258327 0.50223720,0,8247,20,2,20
0.50390000 0.50390000 0.50411130 0.50456357 0.50420789 0.50390000 0.50390000 0.50390000 0.51172638 0.57282092 0.63943715 0.64841295 0.58994250 0.52160520 0.50424176 0.50390000 0.50390000 0.50445025 0.50502258 0.50492353,0,8248,20,0,20
0.49609260 0.49726350 0.49766016 0.49657279 0.49569702 0.50582805 0.54294277 0.59145144 0.63303381 0.65178378 0.64210663 0.60504003 0.55712237 0.51396915 0.49569702 0.49569702 0.49569702 0.49597702 0.49569702 0.49569702,0,8248,20,1,20
0.50348266 0.50348266 0.50429225 0.52702384 0.54856027 0.57052296 0.59208308 0.61469068 0.63736440 0.65940645 0.64137851 0.61908412 0.59684247 0.57414517 0.55239061 0.53123823 0.51030767 0.50406501 0.50367017 0.50348266,0,8248,20,2,20
0.49783402 0.49783402 0.49993262 0.50347832 0.49872812 0.49783402 0.49783402 0.50165924 0.50651345 0.58310616 0.65912384 0.73758877 0.81309442 0.88209993 0.80501247 0.72784622 0.64871696 0.57017883 0.49783402 0.49805139,0,8250,20,0,20
0.49876350 0.49866795 0.50088919 0.49857660 0.50142512 0.56679886 0.74323614 0.91818920 0.87920687 0.70224493 0.52421650 0.49795714 0.49839398 0.49907993 0.49947509 0.49973828 0.49975877 0.50322236 0.50187536 0.50149135,0,8250,20,1,20
0.50028624 0.50120419 0.50039865 0.50028624 0.50028624 0.50235931 0.56933907 0.70288792 0.83927248 0.92920253 0.93357356 0.85080439 0.71610385 0.58175554 0.50476578 0.50028624 0.50028624 0.50028624 0.50028624 0.50028624,0,8250,20,2,20
0.49811744 0.50174193 0.50539039 0.51057586 0.51480370 0.52153970 0.53030680 0.54491394 0.56359693 0.58884249 0.61896822 0.64651923 0.65899843 0.64498307 0.61720144 0.58770857 0.56384701 0.54528932 0.53048065 0.52051211,0,8251,20,0,20
0.53016263 0.55947049 0.59221632 0.62250232 0.64569002 0.65658020 0.65323679 0.63526117 0.60678114 0.57282443 0.54212339 0.51561822 0.50183136 0.49869014 0.49941881 0.49914628 0.50028712 0.49947187 0.49935120 0.49869014,0,8251,20,1,20
0.50143971 0.50143971 0.50188082 0.50143971 0.50143971 0.50143971 0.50143971 0.50143971 0.51219236 0.54192623 0.57090571 0.60155265 0.62885716 0.65920989 0.64265052 0.61546003 0.58414245 0.55397863 0.52390464 0.50143971,0,8251,20,2,20
0.49865367 0.49842940 0.50035564 0.49842940 0.49842940 0.49842940 0.54079024 0.61611240 0.68533433 0.76127768 0.79256130 0.72086433 0.64649679 0.57510156 0.50128191 0.50018121 0.50054168 0.50002679 0.49842940 0.49842940,0,8254,20,0,20
0.55959873 0.60852075 0.65766443 0.70927825 0.75775776 0.80598424 0.77867284 0.72870358 0.68095259 0.63135654 0.58426965 0.53692420 0.50434457 0.50553141 0.50503701 0.50347346 0.50185963 0.50088508 0.50088508 0.50088508,0,8254,20,1,20
0.50563200 0.50501997 0.50273526 0.50273526 0.50431939 0.50405915 0.50304820 0.50273526 0.50843138 0.57253997 0.63746615 0.70099926 0.76414296 0.80100780 0.73767741 0.67701957 0.61602165 0.55450101 0.50283640 0.50273526,0,8254,20,2,20
0.50280299 0.50280299 0.50280299 0.50296080 0.54997858 0.60618178 0.62283041 0.56621551 0.50948342 0.50280299 0.50280299 0.50280299 0.50296207 0.50295031 0.50295815 0.50280299 0.50280299 0.50280299 0.50280299 0.50298505,0,8255,20,0,20
0.49920602 0.50095311 0.50256043 0.50672814 0.51287775 0.52358328 0.53758811 0.55589305 0.57590547 0.59487256 0.60805204 0.61255684 0.60846483 0.59612643 0.57844720 0.55844737 0.53961152 0.52496670 0.51450920 0.50750210,0,8255,20,1,20
0.51190799 0.51617109 0.52408415 0.53551512 0.55136608 0.57281591 0.60144636 0.62591205 0.62815799 0.60384294 0.57503836 0.55194877 0.53613958 0.52591055 0.51889792 0.51411529 0.51025609 0.50733394 0.50517853 0.50380423,0,8255,20,2,20
0.50283304 0.50283304 0.50283304 0.50353787 0.53745321 0.60710639 0.65354055 0.63651329 0.57130540 0.51301635 0.50323093 0.50387180 0.50283304 0.50283304 0.50283304 0.50283304 0.50283304 0.50367525 0.50404229 0.50418446,0,8256,20,0,20
0.49960322 0.49989033 0.50024708 0.51089563 0.52863884 0.54763670 0.56661023 0.58453050 0.60444549 0.62259599 0.64110738 0.62164571 0.60303068 0.58529386 0.56585366 0.54688811 0.52799912 0.50974527 0.50071530 0.50027621,0,8256,20,1,20
0.49689687 0.50466595 0.52864561 0.57018308 0.61944244 0.64123956 0.61907270 0.56998431 0.52895519 0.50526526 0.49800930 0.49594279 0.49594279 0.49594279 0.49594279 0.49594279 0.49616986 0.49594279 0.49598671 0.49594279,0,8256,20,2,20
0.50573167 0.50663522 0.50892375 0.51079179 0.51529600 0.51929579 0.52497640 0.53126616 0.54139794 0.55807548 0.57971798 0.61009343 0.64226869 0.66568073 0.65787651 0.62870318 0.59442724 0.56842152 0.54953171 0.53688066,0,8259,20,0,20
0.50192368 0.50192368 0.50192368 0.50254467 0.51420606 0.55302469 0.62374394 0.66946902 0.63681776 0.56482017 0.51990708 0.50584689 0.50301648 0.50192368 0.50192368 0.50192368 0.50326976 0.50242385 0.50251609 0.50192368,0,8259,20,1,20
0.49933145 0.50157383 0.50303073 0.50472082 0.50440246 0.50620134 0.50986088 0.51720004 0.52909427 0.54736069 0.58333316 0.63467080 0.65814710 0.61256049 0.56574772 0.53617918 0.52083968 0.51329597 0.50901103 0.50624555,0,8259,20,2,20
0.50164187 0.50141990 0.50141990 0.50141990 0.50423583 0.53266429 0.57595260 0.61163998 0.62180318 0.60215780 0.56205351 0.52082868 0.50165186 0.50141990 0.50316540 0.50327230 0.50295376 0.50160614 0.50141990 0.50141990,0,8260,20,0,20
0.49853836 0.50109308 0.50666485 0.51558665 0.52982525 0.54721790 0.56696821 0.58771374 0.60674493 0.62169810 0.62820411 0.62410659 0.61059997 0.59094432 0.56939790 0.54904816 0.53053554 0.51758443 0.50766901 0.50240120,0,8260,20,1,20
0.50475601 0.50854714 0.51489010 0.52599389 0.54778417 0.58356996 0.62233257 0.60758828 0.56516022 0.53645030 0.51997344 0.51116214 0.50618625 0.50300853 0.50043799 0.49827390 0.49720435 0.49795303 0.49919965 0.49916499,0,8260,20,2,20
0.50023806 0.50212754 0.50126026 0.50336802 0.50453394 0.50856733 0.51382907 0.52532190 0.54761234 0.59014824 0.64122139 0.62218674 0.56726108 0.53556004 0.51894341 0.51170516 0.50608483 0.50174682 0.49963338 0.49963338,0,8261,20,0,20
0.49687325 0.50685331 0.52833060 0.55102313 0.57363553 0.59644928 0.61694715 0.63010289 0.60721987 0.58555307 0.56318731 0.54078187 0.51914714 0.49774036 0.49687325 0.49687325 0.49687325 0.49687325 0.49687325 0.49687325,0,8261,20,1,20
0.50320504 0.50325550 0.52691363 0.55188767 0.57780563 0.60390593 0.63067741 0.63687205 0.61084097 0.58441178 0.55853920 0.53170809 0.50788356 0.50467315 0.50480307 0.50320504 0.50415002 0.50443971 0.50359502 0.50320504,0,8261,20,2,20
0.54578792 0.57167805 0.59647012 0.62153032 0.64656689 0.66040530 0.63527106 0.60953476 0.58317229 0.55809073 0.53284730 0.50791825 0.50037618 0.50084213 0.50033845 0.50025122 0.50025122 0.50025122 0.50041009 0.50025122,0,8262,20,0,20
0.50927090 0.50901652 0.50907931 0.50800000 0.51014198 0.51654971 0.53541547 0.56971914 0.62105440 0.66533764 0.67934788 0.65039189 0.59914706 0.55356319 0.52514875 0.51256327 0.50800000 0.50800000 0.50800000 0.50800000,0,8262,20,1,20
0.50058671 0.49976111 0.50000155 0.50014562 0.50107055 0.50550867 0.52526900 0.54608458 0.56667471 0.58682452 0.60741683 0.62886352 0.65021421 0.63919519 0.61689266 0.59724327 0.57609289 0.55549789 0.53333810 0.51212155,0,8262,20,2,20
0.49891540 0.49976422 0.52295265 0.54636532 0.56912637 0.59218799 0.61472746 0.63716183 0.64985523 0.62646815 0.60381232 0.58228953 0.55971305 0.53580530 0.51312330 0.49891540 0.50053573 0.50054268 0.49929533 0.49891540,0,8263,20,0,20
0.50104015 0.50104015 0.50104015 0.50104015 0.50104015 0.50104015 0.51952501 0.54028153 0.56092777 0.58089084 0.60290223 0.62410943 0.64415669 0.64831095 0.62712643 0.60654550 0.58602237 0.56530596 0.54497743 0.52349699,0,8263,20,1,20
0.50435046 0.50426431 0.50442549 0.50701915 0.52286232 0.54924484 0.58074561 0.61272500 0.63927057 0.65604223 0.65938483 0.64949970 0.62856092 0.59891059 0.56672615 0.53657142 0.51477067 0.50432895 0.50453821 0.50463808,0,8263,20,2,20
0.49987971 0.49987971 0.49989834 0.50084121 0.50108560 0.50010643 0.49987971 0.50013711 0.49987971 0.51025272 0.53901847 0.57911312 0.61191110 0.62852726 0.62021834 0.59151642 0.55131021 0.51620472 0.49987971 0.49987971,0,8264,20,0,20
0.50386743 0.50386743 0.50386743 0.50386743 0.51582244 0.55446737 0.59244977 0.63085142 0.62228623 0.58423231 0.54672952 0.50909277 0.50434479 0.50386743 0.50386743 0.50386743 0.50386743 0.50423791 0.50433678 0.50456695,0,8264,20,1,20
0.50265838 0.50438344 0.50765306 0.51576535 0.52912016 0.55765425 0.61164684 0.62454727 0.56993089 0.53299013 0.51734443 0.50982769 0.50504103 0.50234672 0.50032580 0.50074468 0.49882704 0.49800684 0.49800684 0.49828628,0,8264,20,2,20
0.50207851 0.50362419 0.50323418 0.50325947 0.50240917 0.50249069 0.54717748 0.59822967 0.65051588 0.62935413 0.57927529 0.52720625 0.50389756 0.50207851 0.50207851 0.50207851 0.50207851 0.50240112 0.50356654 0.50268335,0,8265,20,0,20
0.49683392 0.49739975 0.49825118 0.49949092 0.50135686 0.50240018 0.50574005 0.51015032 0.51734305 0.52993566 0.55173070 0.59639731 0.64117566 0.61674400 0.56417088 0.53471450 0.51942798 0.51008613 0.50510944 0.50212543,0,8265,20,1,20
0.50357469 0.50506240 0.50546650 0.51200549 0.54851892 0.58576048 0.62409881 0.66109698 0.66300193 0.62449605 0.58733394 0.55019455 0.51170029 0.50263580 0.50263580 0.50263580 0.50263580 0.50378644 0.50300837 0.50263580,0,8265,20,2,20
0.49793482 0.49788345 0.49898431 0.50156436 0.50427571 0.50758877 0.51293775 0.52707274 0.55051213 0.60299784 0.68306838 0.66637731 0.58765411 0.54350637 0.52274278 0.51239237 0.50595325 0.50311028 0.50317256 0.50197309,0,8268,20,0,20
0.49958796 0.49917799 0.49890189 0.49890189 0.49890189 0.49991983 0.49983472 0.49981497 0.50620188 0.53311183 0.57376416 0.62127240 0.66499312 0.69447318 0.70527107 0.69560800 0.66774764 0.62709808 0.58055008 0.53841801,0,8268,20,1,20
0.50178401 0.50178401 0.50507146 0.53627808 0.58427846 0.63853871 0.67989522 0.70285850 0.69712121 0.66716142 0.61701701 0.56155717 0.51815793 0.50178401 0.50178401 0.50206668 0.50178401 0.50178401 0.50227355 0.50281683,0,8268,20,2,20
0.50774932 0.51509822 0.52584906 0.54255938 0.56300847 0.58419640 0.60401638 0.61871389 0.62602011 0.62281176 0.61091714 0.59137380 0.57037362 0.54996113 0.53259348 0.51937285 0.50985163 0.50488543 0.50139646 0.49946787,0,8269,20,0,20
0.49488888 0.49488888 0.49674852 0.49821331 0.49921722 0.50122465 0.50401455 0.50849718 0.51548253 0.52877372 0.55137478 0.58494960 0.60831508 0.58967162 0.55547481 0.53141956 0.51825498 0.51033725 0.50531739 0.50131102,0,8269,20,1,20
0.49765516 0.49738171 0.49658640 0.49658640 0.49658640 0.49726064 0.49817137 0.50374679 0.51719841 0.54510370 0.58030824 0.60590777 0.60433370 0.57699628 0.54181255 0.51523687 0.50297433 0.49916209 0.49814682 0.49696779,0,8269,20,2,20
0.50363659 0.50363659 0.51174781 0.52580433 0.53954234 0.55224974 0.56422243 0.57726634 0.59060448 0.60375216 0.58979384 0.57622786 0.56314801 0.55119541 0.53750172 0.52316260 0.51011901 0.50363659 0.50435275 0.50364138,0,8270,20,0,20
0.50184268 0.50184268 0.50184268 0.50184268 0.50184268 0.50184268 0.50723764 0.53651662 0.56431841 0.59196028 0.60648504 0.57858302 0.54933003 0.52037740 0.50184268 0.50184268 0.50184268 0.50222981 0.50192646 0.50246406,0,8270,20,1,20
0.50283860 0.50283860 0.50283860 0.50283860 0.50283860 0.50283860 0.50283860 0.50852727 0.52016418 0.53674731 0.55461044 0.57225407 0.58636463 0.59670949 0.59934616 0.59571564 0.58480411 0.57027095 0.55283587 0.53558358,0,8270,20,2,20
0.51270163 0.54599637 0.57888054 0.61314765 0.64687482 0.65528480 0.62136233 0.58787124 0.55306811 0.51974369 0.49870210 0.49885801 0.49914416 0.49958357 0.49929622 0.49870210 0.49870210 0.49897925 0.49962746 0.49948893,0,8271,20,0,20
0.49652458 0.49632391 0.49530054 0.53159364 0.57131887 0.61093925 0.65033267 0.64833919 0.60829277 0.56977470 0.53026054 0.49516065 0.49516030 0.49516030 0.49575078 0.49567107 0.49516030 0.49516030 0.49516030 0.49516030,0,8271,20,1,20
0.50221080 0.50181092 0.50153846 0.50153846 0.50182487 0.50169193 0.50153846 0.50153846 0.50161551 0.51125219 0.55608503 0.61780113 0.66164714 0.66450587 0.62378663 0.56219748 0.51247147 0.50153846 0.50153846 0.50153846,0,8271,20,2,20
0.54974810 0.58238879 0.62431917 0.66679864 0.70329904 0.72308120 0.72503476 0.70484512 0.66978659 0.62874399 0.58962611 0.55728731 0.53205401 0.51501975 0.50590475 0.50278348 0.50331561 0.50286494 0.50271317 0.50114051,0,8276,20,0,20
0.50104170 0.50513634 0.51379006 0.52737948 0.55284477 0.59146509 0.64162692 0.69205833 0.73049264 0.74369822 0.72732348 0.68897652 0.63941753 0.59299861 0.55444038 0.52982595 0.51550679 0.50955101 0.50452012 0.50155305,0,8276,20,1,20
